date,likes,views,comments,estimated_saves,estimated_shares,engagement_rate,video_url,caption,hashtags,mentions,manual_tags
2024-09-07,-1,4024,4,0,0,3,https://scontent-dfw5-3.cdninstagram.com/o1/v/t16/f2/m86/AQNdp1TwvLB6dyWXY67TFm4O4cIaMSJdDy6_r2gqSZnDK3QSInaEVWJYXMGA96pkhJ0TG4PzdcENoM-90uKbe9_SxG5lWhJZnbxD7uI.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=109&vs=1230836781275717_4106524551&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC80MzQ4NEFBMDRERjFDMDdCMjVFNTI0REI5N0JGQ0M4M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTF8zVnh2ZkdqbDJCbk1GQUppOUdpWTlBRkZIYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJri7r6jDzotAFQIoAkMzLBdAFRBiTdLxqhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=39b1dac4e2&ccb=9-4&oh=00_AfeHIgNqH2vWvA0sdHKPzIMqCJJ85XgQWscYn9wg48u4fg&oe=68E861B8&_nc_sid=10d13b,"Everyyyytimeeeee

#explore #explorepage #reelsinstagram #reels","explore, explorepage, reelsinstagram, reels",,
2024-11-02,-1,18345,16,0,0,15,https://scontent-mia3-2.cdninstagram.com/o1/v/t16/f2/m86/AQPXFYQn3Dv7HN1fiO-jvZ3LD6q14LLCEKTnml9b8xXOGjlOh9qDJijg_AA9Iosfyb9JPVYjQm14EpjTSgTFCc6VJM9moY8RivwzQ9Y.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=107&vs=28318082157791408_2009036045&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CMTQ0RTMzMzM5ODgwRDk1NDkzN0YwNzkwQUY4MjQ4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSHhEdXhzb0Q3M3lBN2dOQUlXam03Y3o2cndNYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtDO6%2B7Kl%2FtAFQIoAkMzLBdAOBmZmZmZmhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=3af3c2a4bb&ccb=9-4&oh=00_Afc_tTzbze5Lmz25wGYINsvmkhTh7Sa9DKUG2YP_BqzGrw&oe=68E87CF9&_nc_sid=10d13b,Boring🫡😴🤝,,,
2024-09-18,714,14219,11,107,71,903,https://instagram.fhsv1-1.fna.fbcdn.net/o1/v/t16/f2/m86/AQO1ds_DbzEWZFLqN8L8Q7B1tizHtZNB-l3krf-fcMPKiO-df3MuHM9secUz7iuT0MPZdyhqkacIdUpTBf96tXHA07loTJKSwx6W3w4.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzEuMzYwLmJhc2VsaW5lIn0&_nc_cat=108&vs=1248573979831516_3795749001&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yQzRGMTFCMTJDQ0E3RTBCN0E1QjU5RkVFMEFFNEM4OV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRjBwY0JzMW1lQkxtUHNCQUlzSmtMUnI3aklQYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsT%2B3fy%2B0vpAFQIoAkMzLBdAIMzMzMzMzRgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=4d7b44320c&ccb=9-4&oh=00_Afd5-oYc_nUwbkhr4SLuLlXVPxZoGW44PdaFLN3qTx7hnA&oe=68E8655B&_nc_sid=10d13b,Fine arrest me,,,
2024-09-18,292,4617,4,43,29,368,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQP7p8p_Unkljb6RErYcsGMJUDbFW1zoPYigOK7UmQZ15LW0c3GKpiQhFZuSjPmreQUb_UdW_t7jYOd3stw9uewo_S5p0ZBIu_EtZwM.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=105&vs=2173988336321889_4214574580&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNzRGNEREQzNDMEU3NTU5QTczRjhBMEE5M0Y5OTU5Q192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSG1rYlJ2YlNTeGRDbmNGQUZ1VHZOSV8tNkFkYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJoCdrJyQmZhAFQIoAkMzLBdAGKn752yLRBgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=2c3bfa537b&ccb=9-4&oh=00_AfdQ_3E47fibbqPsF2aOyUNKzIaU5Z3HFQzCQxAOQCfGig&oe=68E86E26&_nc_sid=10d13b,Me? Nooooo,,,
2024-09-12,-1,2381,3,0,0,2,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOr1YQjkZbtpN8DpVPjyPZiLLyjBVkAQaENkVJ0wGdAk_DVVY8SQAhRqs-Hqz1wFaYuii8ljm6dCyl2G0-G_JKshwMDEAuX38b_JGE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=105&vs=996151495589553_1053281975&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yRDRFNUNEMDEwOEFCRDRGN0E4NDE1RjM5QTJFQkE5N192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRjVVVmhzaUNJWWlzMGNFQUxLUlJ3U0pvNk1EYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsaWsfSg9fo%2FFQIoAkMzLBdAGCHKwIMSbxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=bef1ab06d5&ccb=9-4&oh=00_Afe2eUSXSGlNe1cfOsEF26ipNTRHzo_D1LrOOwvpe43FHQ&oe=68E87BE5&_nc_sid=10d13b,"If you don’t like this video you u*ly 

#explore #explorepage #reels #reelsinstagram","explore, explorepage, reels, reelsinstagram",,
2024-08-09,-1,2007,3,0,0,2,https://scontent-ord5-1.cdninstagram.com/o1/v/t16/f2/m86/AQNNA7MEbmuwR5BrIWKmEF4HGVasn_25O_s6kL4NwyHvk4kJmctHOdSV89Ca3-G4xaTO4Wb2azjlvLrocjLPkj7_1AXT0YUF9VxSEzg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=101&vs=532170512600973_2342637576&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84RjQyRUMzMUNEQzBFQTJFNTM0OTdBMjUyODVENTRBM192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSVRIQ3hzU0hXOEZNc3NDQUgwYmZXaUsycHBGYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsqqpMPX3tY%2FFQIoAkMzLBdAKszMzMzMzRgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=6aa70df441&ccb=9-4&oh=00_AferXrKzkTJpsn-LFVUYCdl36nEl-htgU4oc0H6W2MwC4w&oe=68E85201&_nc_sid=10d13b,Blow dry feels #explore #explorepage,"explore, explorepage",,
2024-08-21,164,2309,3,24,16,207,https://instagram.fric1-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQNAkvLprH7hj_K601fLAZFI4KLVw5zroVZMdTjK7vqqpkv9DDEJTYD1iY_QqPxTzSvbe4gdnCoJhxIrPk9CtgUk0BQBDB5vj8Q4qk0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=101&vs=1029741638806886_1593390772&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DRjQ5Q0I1OTNGMTZEQTQ4RjVBRDhFODgzOUE3OUZCM192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HT0UwTXhzdzE2b0Z2QW9GQUt4ZFlqQU9uVlJCYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuznu%2FjenZ9BFQIoAkMzLBdAKxDlYEGJNxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=2781ba285b&ccb=9-4&oh=00_AfdlE4-5NnRmGo54hAYPLSwS7pQq4ItZXRxaqek9jOwiBA&oe=68E86B15&_nc_sid=10d13b,"Hm rude no one has before but it’s I forgive you 

#explore #explorepage #reels","explore, explorepage, reels",,
2024-08-22,-1,4604,5,0,0,4,https://scontent-iad3-1.cdninstagram.com/o1/v/t16/f2/m86/AQMy0Lh0Hq6etnQbB7Mzhw1ioxtUvoOa-JT5xGtLBiD5vU87p7vVJHuNUhsrZOz37SjjIUy2Xxh4gkyLoF4ojrmFQVPHNW_Gigva4Mg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=110&vs=8624535727606174_2126105906&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84RjRDQUE4Mjc2QzQzMUUxNTIyNjM2MzI4REEyNEU5Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRkNST0J2X0JxZVlNTDhCQUhBNDJOWXpXOUpCYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsKepJLR4YBAFQIoAkMzLBdAIzMzMzMzMxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=4683d91205&ccb=9-4&oh=00_AfcwCg3i04NVEtibKuwzMShGkY-pvRnl1ueUr2B_59vwig&oe=68E85230&_nc_sid=10d13b,Got period bloat bog off,,,
2024-09-09,-1,3221,5,0,0,4,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m86/AQN4HoPLynTkx7fdGYQLrxdeMVotO-ubcVUhpankUiGZAhNdFF6UZ_1qfTGGiHHiWBnlx22T25dK_TAbnVl6Nj6ZlqXL3CL4C5xMO5E.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=111&vs=1049034806627113_796563233&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9ENTREODU5M0RDRjEyRDYzRUIzMTc4QTkyMzNFMEJCOF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HTlRlWFJ0SkJzckZwX1lCQU9xcHM0QUJkXzgzYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJviesrTM%2FZRAFQIoAkMzLBdAHwo9cKPXChgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=10a2ec364c&ccb=9-4&oh=00_AffjD6vzAcPSGSBUTLVzoPqwlu5XQwsaRTmGdjSaQk4nPA&oe=68E873E6&_nc_sid=10d13b,"Big up Shrek 

#explore #explorepage #reels #instagramreels","explore, explorepage, reels, instagramreels",,
2024-08-07,-1,3464,1,0,0,0,https://instagram.fhio2-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMVzBdyLLtHnprwS7mFaX6YblWtCvuv1-XJhdgdjY57eVZ9pNqTGoBC3CPcwCXjDtB0B3M5AI0e5IcX-69eipMXYMiK3MtHKuyx-eA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=107&vs=1218016972713868_97937139&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8yMDQ3QkM1N0JCMTEyRjMxNDM4RDA4NDIxMEYzQUNCOV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HR09vR0JzRHdhVHdxYzBKQUN0dFZtQjY2T3hxYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJrzyvZ6JnZRAFQIoAkMzLBdAFEOVgQYk3RgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=e3374a9e86&ccb=9-4&oh=00_Afe3W-tbADemXL_7k91dnR-uxLEvAGRQjT2KAFbXbWCkgg&oe=68E87ED0&_nc_sid=10d13b,Weirdos,,,
2024-08-11,-1,5717,9,0,0,8,https://scontent-mia5-1.cdninstagram.com/o1/v/t16/f2/m86/AQMCV1giSvOv_g6Ac3FVhCOTuBEkplL9oG1f1rDTuDGUde8_kx7TO-eO4DVmBqbffarWvqlZZSWuws37lVjhd6DJVvid23GBZiXTyVE.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=101&vs=966419871975571_2623690598&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC81QTQ2MDU1QTg5NzRCOTkxNDVBNDMxRTA3Q0Y5Njc4M192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSjZMSGh0Wlk2YXlOUnNEQUNGNmhuVW1CVGxSYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvzb68rq7oZAFQIoAkMzLBdAI4gxJul41RgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=1587397d6c&ccb=9-4&oh=00_AfeaUAz3ulQ9WiHACVUu1woG8xSF_m6HwGtZ0BsJadfRKA&oe=68E87E16&_nc_sid=10d13b,Wish I was joking ☺️,,,
2025-01-16,851,3962,12,127,85,1075,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPY7AHG7XPOXpxAMgNtGhVCEuwnHQUBuTD_Nv8nRCj5gPj1AhtsPkVkdG_JVP2eleayXr37l34d9Oj2GuhxkuvV5CDDIPtyr1MqClY.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=103&vs=624068686668470_1595220175&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9DOTQ2NjQyOEYzMzRCM0JEMDgyQUIyM0YwMzY1M0NCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSHVoUVJ4MjdPSWVpb2NHQUdESEdFNVhPNHhfYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJuSS6Z7wir8%2FFQIoAkMzLBdAAqn752yLRBgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=df913d87f3&ccb=9-4&oh=00_AfeGYVghufH0R3pN6KZ-qmUmQtzhewrPFqRzvCU0FXyoKQ&oe=68E86927&_nc_sid=10d13b,Need my summer tan back now,,,
2024-09-10,765,8532,5,114,76,960,https://scontent-hel3-1.cdninstagram.com/o1/v/t16/f2/m86/AQOZi7qqEUX6NCXgQUvWRw1UOB8BRZi9zCttoaEB6J5Fo7PgKiKHD-W-1NEP9WCfNnXOlLShxpEfr5YuPvKE1eGSl8Z5ywlChiYkkfw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=103&vs=411520304903478_3484607413&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC83OTQ2ODE2MDlBMDRBOTA1QzJCRDhERTZEQkNCOURCM192aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HQUZwWFJzWDJSdTlsRFlFQUlpZlZGVEF5Qkp1YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJvSsjLSzuYNAFQIoAkMzLBdAJBN0vGp%2B%2BhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=10915351ec&ccb=9-4&oh=00_AfejhLexrQzrzsFzINA-j0MIXvhU6ocdM5ziMyO5S3IKsw&oe=68E857FF&_nc_sid=10d13b,Love trying new parcels 💅🏾💛,,,
2024-08-08,-1,3368,1,0,0,0,https://scontent-det1-1.cdninstagram.com/o1/v/t16/f2/m86/AQPzX68b7BgKuXDDqHbWio9Lr8i8bKyONU2eZD1bHoo5YuUcpe20Yj3FiOzDnhaBJ5V4R9s9sp4_UqJMIV_D3hagoWXsVoS2t_-t3NY.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=102&vs=509027421491540_1847564231&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FODREOEE1NTZCMDVEQTZBNzNENEZENTE0RkNFQTJCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSFJ0RlJzaU01TUp1VW9FQUJaaFlyUWJqSkFoYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtjg1IXj6Mg%2FFQIoAkMzLBdAHxBiTdLxqhgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=0314857375&ccb=9-4&oh=00_Afd7D3rEd3f4P2W4pXIsqdFuBA-5UZXtRQcxMTY5teCG4w&oe=68E8494D&_nc_sid=10d13b,My basketball era 🙈,,,
2024-08-10,-1,1338,0,0,0,-1,https://instagram.fmem1-2.fna.fbcdn.net/o1/v/t16/f2/m86/AQMIJG-i1sQ2LwZVsaOat-ZvkweGMHj0HNnhUJw9cv1j82cTqVe3rEvBo7s2ge-cuEeVsv-wFlUCNEsPfHAolqaEHrF_5nqxS07Bv1c.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=110&vs=510282891646603_3015753650&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC82ODQwMzhDN0M1NkNDNEUwMzQwRUM0N0I2Q0NBOUI4QV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRDhvR3h2bTVJOTFZd0FEQUIwSDloQ1J0YXR0YnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJriZw%2Bnu2rk%2FFQIoAkMzLBdAIzMzMzMzMxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=b0aefbcde2&ccb=9-4&oh=00_AfeoN425Jzwf5f83kpA_rNqFQHYTCmECf_qZxe9EoNowVQ&oe=68E84EFC&_nc_sid=10d13b,He don’t stop thinking about me 🥰,,,
2024-10-14,302,3274,0,45,30,377,https://scontent-atl3-2.cdninstagram.com/o1/v/t16/f2/m86/AQMUNY8n63efR-2M8nb626fqIQmd0DwIwhHV7bohHG0CRPmjIx1r06H-RY5wV8CIeDkQrKKLLfyxgDX_97Fv6cGvKLE3I8SXtNvbrIA.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=104&vs=1065107071732457_2281856005&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9EMTQ5MEQxRTUyRjAwQUIyQjc5NEZDRUYxMUE4RDQ5Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSXJnbnh1OHdCeTFiYzRCQUNWQTdob05QTkZFYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsqEteiVgsE%2FFQIoAkMzLBdAJjMzMzMzMxgSZGFzaF9iYXNlbGluZV8xX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=7f6f2d1b12&ccb=9-4&oh=00_AffvIhSWsiNXt2yH1JCp5MtGciXmofmKuuJiSfrSZWtSsQ&oe=68E85BF7&_nc_sid=10d13b,Shame i dont care then hehe,,,
2024-08-19,-1,8226,11,0,0,10,https://scontent-mia5-2.cdninstagram.com/o1/v/t16/f2/m86/AQOeaUX8EP9G6LIwfPoQhYpQ8lAKZ3IGPqoh6LGXW7LMrNeC6_LxF9cGOylGu-3mOUn14eY3GYlNlgtE2EObJb0-1p6Rg_zwtPgSeyU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=100&vs=836005298620889_508114424&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FMTRFMDQyODk2Q0REQTU1MzZEN0Q4NTU0NTk1NjI4RV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HSy1WTWh0WDVSYkxmOEVEQUxiM0laNUc0WFVrYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJsDLrNbQof0%2FFQIoAkMzLBdAHogxJul41RgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=8a89c3193e&ccb=9-4&oh=00_Afcw8Cf1DF0_uw4d6bw9DgFjiVsB8FArbj3SDgOFA3YyWQ&oe=68E8631C&_nc_sid=10d13b,"Hehe True 

#explore #explorepage #reels #cute #mum","explore, explorepage, reels, cute, mum",,
2024-08-03,-1,1732,3,0,0,2,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOKs8v6FUuGvTuIsy-HTNmcCJuKYLsk3l2IPr8g787cYurwBhQljAh9NCyM_-4PqKP2LPIFp72wcF9juRO77xy95ltnyE5Qvylflp8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuMzYwLmJhc2VsaW5lIn0&_nc_cat=101&vs=2170386546660342_947551748&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xNDREQjlBRTE0ODdENzFFMjdEQ0MzRDRFMDk4RkJCRF92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYOnBhc3N0aHJvdWdoX2V2ZXJzdG9yZS9HRmlYQlJ0R0JFazN0Q1FEQVBrLW81U3NWLW9rYnFfRUFBQUYVAgLIARIAKAAYABsAFQAAJtrmuZK9huY%2FFQIoAkMzLBdAJVWBBiTdLxgSZGFzaF9iYXNlbGluZV8zX3YxEQB1%2Fgdl5p0BAA%3D%3D&_nc_rid=b4d52cd1ca&ccb=9-4&oh=00_AfdhQ3mIi44nQ6gpC2eES0k80A_CWjy0hcGTkwiLF8TpwQ&oe=68E85953&_nc_sid=10d13b,Omagine with makeup and hair done. #cute 🧡🧡🧡,cute,,
